id,text,lang,category
1755999833708441786,"RT @ILoveSnooker_: Ronnie O’Sullivan: I fucking love you man!
Judd Trump: I can’t believe it! 😓
#snooker #ilovesnooker @ronnieo147 @juddtru…",en,US
1756353432787575203,"Is this true? Is this just pro-trump lying propaganda, because @GenFlynn is spreading this info too.
We need Merrick Garland to address this! @ProjectLincoln @TheRickWilson @TaraSetmayer @reedgalen @JoeTrippi @MeidasTouch @jrpsaki @glennkirschner2 @neal_katyal @AliVelshi",en,US
1756362191136063727,"@RepStefanik Trump confused his Republican rival Nikki Haley with former House Speaker Nancy Pelosi. Mistook a photo of E. Jean Carroll as his former wife, Marla Maples. Thinks Obama is still Pres. https://t.co/HfRsFQonlm",en,US
1756362191136063727,"@RepStefanik Trump confused his Republican rival Nikki Haley with former House Speaker Nancy Pelosi. Mistook a photo of E. Jean Carroll as his former wife, Marla Maples. Thinks Obama is still Pres. https://t.co/HfRsFQonlm",en,US
1756362191136063727,"@RepStefanik Trump confused his Republican rival Nikki Haley with former House Speaker Nancy Pelosi. Mistook a photo of E. Jean Carroll as his former wife, Marla Maples. Thinks Obama is still Pres. https://t.co/HfRsFQonlm",en,US
1756362003008901263,"@LouiseMensch @BidenHQ @Kronykal @NikkiHaley @SpeakerPelosi Why???  because it’s only an occasional flood with Trump, with Biden he talks like he has marbles in his mouth and doesn’t make sense and often speaks of dead people that they had conversations with yesterday",en,US
1756362003008901263,"@LouiseMensch @BidenHQ @Kronykal @NikkiHaley @SpeakerPelosi Why???  because it’s only an occasional flood with Trump, with Biden he talks like he has marbles in his mouth and doesn’t make sense and often speaks of dead people that they had conversations with yesterday",en,US
1756362239890825532,RT @DenyTheMark2020: @IvanRaiklin @TuckerCarlson @Snowden @elonmusk @CIA @NSAGov @FBI @DHSgov @TheJusticeDept @GenFlynn @JoeBiden Did any o…,en,US
1756362239890825532,RT @DenyTheMark2020: @IvanRaiklin @TuckerCarlson @Snowden @elonmusk @CIA @NSAGov @FBI @DHSgov @TheJusticeDept @GenFlynn @JoeBiden Did any o…,en,US
1756362239890825532,RT @DenyTheMark2020: @IvanRaiklin @TuckerCarlson @Snowden @elonmusk @CIA @NSAGov @FBI @DHSgov @TheJusticeDept @GenFlynn @JoeBiden Did any o…,en,US
1756357286254023071,@JenResistedAGN Merrick Garland is proving he’s NOT as good as progressives thought he was. @jrpsaki @neal_katyal @AWeissmann_ @danielsgoldman @DOJ @POTUS @margbrennan @JessicaTarlov,en,US
1755999846765314232,"Michael Rapaport admits being misled by media in 2017 about Trump's 'Very fine people on both sides', firmly rules out voting for Joe Biden, Kamala Harris or Gavin Newsom

'I was wrong...when you see the full quote that wasn't what he said'

'...I'm going to tell you right now, i… https://t.co/DZL2iNQich https://t.co/m4ZDYrgx0W",en,US
1755999896476479581,"RT @NikkiHaley: Donald Trump confused me for Nancy Pelosi. Joe Biden confused the president of Mexico with the president of Egypt. 

The fi…",en,US
1755999837894459500,"RT @NikkiHaley: Donald Trump confused me for Nancy Pelosi. Joe Biden confused the president of Mexico with the president of Egypt. 

The fi…",en,US
1755999822568419480,"RT @tlplair: @TrumpluvsObama @AnnevanLeur Biden is so old that 
Trump called Nancy Pelosi Nikki Haley TEN TIMES.

Biden is so old that 
Mit…",en,US
1756362341904760942,"RT @lindyli: Trump confused Obama with Biden at least 7 times

He confused Nikki Haley with Nancy Pelosi

He confused his 2nd wife Marla Ma…",en,US
1756362127814619438,"RT @lindyli: Trump confused Obama with Biden at least 7 times

He confused Nikki Haley with Nancy Pelosi

He confused his 2nd wife Marla Ma…",en,US
1756362341904760942,"RT @lindyli: Trump confused Obama with Biden at least 7 times

He confused Nikki Haley with Nancy Pelosi

He confused his 2nd wife Marla Ma…",en,US
1756362127814619438,"RT @lindyli: Trump confused Obama with Biden at least 7 times

He confused Nikki Haley with Nancy Pelosi

He confused his 2nd wife Marla Ma…",en,US
1756362341904760942,"RT @lindyli: Trump confused Obama with Biden at least 7 times

He confused Nikki Haley with Nancy Pelosi

He confused his 2nd wife Marla Ma…",en,US
1756362127814619438,"RT @lindyli: Trump confused Obama with Biden at least 7 times

He confused Nikki Haley with Nancy Pelosi

He confused his 2nd wife Marla Ma…",en,US
1756362368659939445,RT @MollyJongFast: Trump confused Nikki Haley with Nancy Pelosi. Trump confused Barack Obama with Joe Biden. TRUMP is also an autocrat who…,en,US
1756362339245310041,RT @MollyJongFast: Trump confused Nikki Haley with Nancy Pelosi. Trump confused Barack Obama with Joe Biden. TRUMP is also an autocrat who…,en,US
1756362368659939445,RT @MollyJongFast: Trump confused Nikki Haley with Nancy Pelosi. Trump confused Barack Obama with Joe Biden. TRUMP is also an autocrat who…,en,US
1756362339245310041,RT @MollyJongFast: Trump confused Nikki Haley with Nancy Pelosi. Trump confused Barack Obama with Joe Biden. TRUMP is also an autocrat who…,en,US
1756362014518038890,RT @MollyJongFast: Trump confused Nikki Haley with Nancy Pelosi. Trump confused Barack Obama with Joe Biden. TRUMP is also an autocrat who…,en,US
1756357752094597434,"@JABat49 @VP Agree. But at his core, @JoeBiden is still sexist!
@POTUS was told he needed a Black Woman on the ticket to win.
So he got one. But picked trump, congressional seditionists, and protector of Clarence Thomas and Ginni, doorstop Merrick Garland over the professional, @SallyQYates.",en,US
1756351996934697399,"@JohnJHarwood @gtconway3d It's Garland's fault in allowing this to go out. No-one was asking him to evaluate Biden's mental acuity.  There was no such report for Pence. All that was said was he was innocent, why the lying double standard? Shame on the repugs and most of all Merrick Garland.",en,US
1756360800397046156,"@yashar Well said @VP! 👏👏👏
And now that you’ve expressed your view tell @POTUS to remove both Robert Hur and Merrick Garland.
@JoeBiden has been exonerated and it’s the right time to get right of both of them. Just do it.",en,US
1755999954659840411,"RT @KariLake: .@JoeBiden's cognitive decline can no longer be ignored. 

Arizonans should be outraged that @RubenGallego &amp; @KyrstenSinema h…",en,US
1756362133787292086,RT @Fly_Sistah: @atrupar Reagan was president with dementia &amp; everyone knew it. They voted for Reagan anyway. None of this is about Biden’s…,en,US
1756362133787292086,RT @Fly_Sistah: @atrupar Reagan was president with dementia &amp; everyone knew it. They voted for Reagan anyway. None of this is about Biden’s…,en,US
1756362133787292086,RT @Fly_Sistah: @atrupar Reagan was president with dementia &amp; everyone knew it. They voted for Reagan anyway. None of this is about Biden’s…,en,US
1756356274747261117,"Merrick Garland's Prime Objective was to see that all those who Attempted a Coup Against America were never held Accountable, in that effort he was successful! @WhiteHouse @POTUS @TheJusticeDept @SenateDems @HouseDemocrats @AWeissmann_ @NormOrnstein @RWPUSA @neal_katyal @MSNBC",en,US
1756360785679302809,"RT @StefanieEssary: @Bill43111 Because he liked it. @TheJusticeDept Merrick garland. 
@POTUS @VP @FLOTUS @WhiteHouse @JoeBiden 
Garland is…",en,US
1756362058797297790,"RT @AndyOstroy: In a world where Paul McCartney is 81, Mick Jagger is 80, Ringo's 83, Clint Eastwood's 93, Chuck Grassley's 90, Nancy Pelos…",en,US
1756362058797297790,"RT @AndyOstroy: In a world where Paul McCartney is 81, Mick Jagger is 80, Ringo's 83, Clint Eastwood's 93, Chuck Grassley's 90, Nancy Pelos…",en,US
1756358523431121306,"@MollyJongFast @AliVelshi Let’s face it, he is having a hard time and so is Trump. Fire Merrick Garland. He is a stupid man. He picks a hard core republican to check out  Biden’s boxes. President Biden get rid of him.",en,US
1755999918878318688,RT @crooksandliars: Nikki Haley reminds Hannity Trump confused her with Pelosi. https://t.co/9szZblco9i,en,US
1755999961316053137,@RepAndyBiggsAZ Trump thought Nikki Haley was the speaker of the house on Jan 6th! He doesn’t even know what day it is!,en,US
1755999851362611566,"RT @joncoopertweets: After Donald Trump turned against Republican National Commitee chair Ronna McDaniel this week, one RNC member said Tru…",en,US
1755999830768591276,"RT @donkoclock: I'd rather have Joe slip up and say the President of Mexico than Trump mix up Nancy Pelosi and Nikki Haley. 

I also prefer…",en,US
1755999999152841163,"RT @KathyCybele: @NotHoodlum @pinkfloydlarson Trump has the Greatest memory lapses. Bigly. No one is better.
https://t.co/9GKaztzLFg",en,US
1755999831158321435,"RT @AJDelgado13: Trump recently confused Nancy Pelosi with Nikki Haley, since y'all want to play this game.

And, also....

a rapist.",en,US
1756000000994316351,"RT @DeaconBlues0: Not a single reporter challenged Trump when he mistook Nikki Haley for Nancy Pelosi FOUR TIMES.  Shut up, hypocrites.",en,US
1755999818475000094,"RT @DeaconBlues0: Not a single reporter challenged Trump when he mistook Nikki Haley for Nancy Pelosi FOUR TIMES.  Shut up, hypocrites.",en,US
1756362255623655576,"RT @TrumpLatinos24: Anyone Going Against Donald Trump At This Point Is Pretty Much Supporting Joe Biden 

RT If You Agree Nikki Haley Shoul…",en,US
1756362085800243276,"RT @TrumpLatinos24: Anyone Going Against Donald Trump At This Point Is Pretty Much Supporting Joe Biden 

RT If You Agree Nikki Haley Shoul…",en,US
1756362255623655576,"RT @TrumpLatinos24: Anyone Going Against Donald Trump At This Point Is Pretty Much Supporting Joe Biden 

RT If You Agree Nikki Haley Shoul…",en,US
1756362085800243276,"RT @TrumpLatinos24: Anyone Going Against Donald Trump At This Point Is Pretty Much Supporting Joe Biden 

RT If You Agree Nikki Haley Shoul…",en,US
1756362255623655576,"RT @TrumpLatinos24: Anyone Going Against Donald Trump At This Point Is Pretty Much Supporting Joe Biden 

RT If You Agree Nikki Haley Shoul…",en,US
1756362085800243276,"RT @TrumpLatinos24: Anyone Going Against Donald Trump At This Point Is Pretty Much Supporting Joe Biden 

RT If You Agree Nikki Haley Shoul…",en,US
1755999922573189382,"RT @donkoclock: I'd rather have Joe slip up and say the President of Mexico than Trump mix up Nancy Pelosi and Nikki Haley. 

I also prefer…",en,US
1755999984460165224,"@UKlPVoter @Nigel_Farage Trump mistakenly said Hungary borders Russia. It doesn't. Last month, Trump also confused Republican presidential candidate Nikki Haley with former House Speaker Nancy Pelosi. Trump claimed he fought Cassius Clay. So yeah all good there…",en,US
1756362268353155119,"RT @BigBlueWaveUSA: Trump mistook his ex wife for E Jean Carroll &amp; Nikki Haley for Nancy Pelosi.
Mitch McConnell twice went into a semi-com…",en,US
1756362197310308634,"RT @BigBlueWaveUSA: Trump mistook his ex wife for E Jean Carroll &amp; Nikki Haley for Nancy Pelosi.
Mitch McConnell twice went into a semi-com…",en,US
1756362268353155119,"RT @BigBlueWaveUSA: Trump mistook his ex wife for E Jean Carroll &amp; Nikki Haley for Nancy Pelosi.
Mitch McConnell twice went into a semi-com…",en,US
1756362197310308634,"RT @BigBlueWaveUSA: Trump mistook his ex wife for E Jean Carroll &amp; Nikki Haley for Nancy Pelosi.
Mitch McConnell twice went into a semi-com…",en,US
1756362021103149147,"RT @BigBlueWaveUSA: Trump mistook his ex wife for E Jean Carroll &amp; Nikki Haley for Nancy Pelosi.
Mitch McConnell twice went into a semi-com…",en,US
1756362268353155119,"RT @BigBlueWaveUSA: Trump mistook his ex wife for E Jean Carroll &amp; Nikki Haley for Nancy Pelosi.
Mitch McConnell twice went into a semi-com…",en,US
1756362197310308634,"RT @BigBlueWaveUSA: Trump mistook his ex wife for E Jean Carroll &amp; Nikki Haley for Nancy Pelosi.
Mitch McConnell twice went into a semi-com…",en,US
1756362021103149147,"RT @BigBlueWaveUSA: Trump mistook his ex wife for E Jean Carroll &amp; Nikki Haley for Nancy Pelosi.
Mitch McConnell twice went into a semi-com…",en,US
1755999877748990069,RT @EMHoustonSpeaks: @SymeMike1957 @RobertKennedyJr @realDonaldTrump @JoeBiden @DrJillStein &amp; @CornelWest are both pro-peace &amp; anti Zionist…,en,US
1756362107128312319,"@SebGorka Jeffrey Epstein was killed in prison for what he knew about  important  people.The FBI arrests and imprisons people for an unofficial insurrection, an old, unarmed 300lb man was killed because he made ‘threats’ to Biden,Trump is in the process of being forced off the ballot.",en,US
1756362107128312319,"@SebGorka Jeffrey Epstein was killed in prison for what he knew about  important  people.The FBI arrests and imprisons people for an unofficial insurrection, an old, unarmed 300lb man was killed because he made ‘threats’ to Biden,Trump is in the process of being forced off the ballot.",en,US
1756362107128312319,"@SebGorka Jeffrey Epstein was killed in prison for what he knew about  important  people.The FBI arrests and imprisons people for an unofficial insurrection, an old, unarmed 300lb man was killed because he made ‘threats’ to Biden,Trump is in the process of being forced off the ballot.",en,US
1756362165013926336,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756362165013926336,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756362165013926336,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756362225982349417,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756362197570335224,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756362225982349417,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756362197570335224,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756362066598772902,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756362225982349417,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756362197570335224,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756362066598772902,"RT @Mikel_Jollett: yeah I guess it's bad Biden mixed up ""Sisi"" and ""Obrador"" but then Trump mixed up ""consent"" and ""rape"" so maybe shut the…",en,US
1756356334516142474,"RT @RyanAFournier: Woah, it just came out that Biden has been recently blaming Merrick Garland for taking too long investigating Trump...…",en,US
1756353383269843324,"RT @RyanAFournier: Woah, it just came out that Biden has been recently blaming Merrick Garland for taking too long investigating Trump...…",en,US
1756362245032771933,"RT @HSMassCon: A massive crowd in Conway, South Carolina to see dementia Joe and Jill Biden? Kamala Harris or Hillary Clinton? 
No, never i…",en,US
1756362245032771933,"RT @HSMassCon: A massive crowd in Conway, South Carolina to see dementia Joe and Jill Biden? Kamala Harris or Hillary Clinton? 
No, never i…",en,US
1756362245032771933,"RT @HSMassCon: A massive crowd in Conway, South Carolina to see dementia Joe and Jill Biden? Kamala Harris or Hillary Clinton? 
No, never i…",en,US
1756362017928024274,"The next Biden bumper sticker, courtesy of JD Vance... https://t.co/5FC3je1L0e",en,US
1756362017928024274,"The next Biden bumper sticker, courtesy of JD Vance... https://t.co/5FC3je1L0e",en,US
1756360193930355135,"Perhaps @POTUS could protect Americans from #GOPCorruptionAndHypocrisy … 

Insurrection sympathizers like Chris Wray, Louis DeJoy &amp; Merrick Garland still have jobs 

So I’m not hopeful in the least. https://t.co/pIXwq33oWX",en,US
1756362274997158216,"RT @BenMarble_MD: @FoxNews arrest fake doctor Jill Biden for the daily ongoing ELDER ABUSE of Dementia Joe
https://t.co/YTl0xlIqvN",en,US
1756362274997158216,"RT @BenMarble_MD: @FoxNews arrest fake doctor Jill Biden for the daily ongoing ELDER ABUSE of Dementia Joe
https://t.co/YTl0xlIqvN",en,US
1756362274997158216,"RT @BenMarble_MD: @FoxNews arrest fake doctor Jill Biden for the daily ongoing ELDER ABUSE of Dementia Joe
https://t.co/YTl0xlIqvN",en,US
1755999876083572993,RT @sahilkapur: Congress passed a law in 2022 designed to Trump-proof future elections by making abundantly clear the VP doesn’t have the p…,en,US
1755999828755276149,"@AriFleischer Five days ago, Donald Trump claimed he looks like Elvis Presley. But do go on about Joe Biden’s age you washed up partisan hack.",en,US
1756362375614079482,RT @joma_gc: 🚨BREAKING: Tucker Carlson met with NSA whistleblower Edward Snowden and Joe Biden’s rape victim Tara Reade while in Moscow. -…,en,US
1756362284102767025,RT @joma_gc: 🚨BREAKING: Tucker Carlson met with NSA whistleblower Edward Snowden and Joe Biden’s rape victim Tara Reade while in Moscow. -…,en,US
1756362375614079482,RT @joma_gc: 🚨BREAKING: Tucker Carlson met with NSA whistleblower Edward Snowden and Joe Biden’s rape victim Tara Reade while in Moscow. -…,en,US
1756362284102767025,RT @joma_gc: 🚨BREAKING: Tucker Carlson met with NSA whistleblower Edward Snowden and Joe Biden’s rape victim Tara Reade while in Moscow. -…,en,US
1756362375614079482,RT @joma_gc: 🚨BREAKING: Tucker Carlson met with NSA whistleblower Edward Snowden and Joe Biden’s rape victim Tara Reade while in Moscow. -…,en,US
1756362284102767025,RT @joma_gc: 🚨BREAKING: Tucker Carlson met with NSA whistleblower Edward Snowden and Joe Biden’s rape victim Tara Reade while in Moscow. -…,en,US
1755999926545232198,@hughhewitt @BretBaier @jaketapper Cool. Now do one for Trump.,en,US
1756358353737957501,RT @sarahkendzior: Addendum to the Merrick Garland expose:,en,US
1756352151528349795,RT @sarahkendzior: Addendum to the Merrick Garland expose:,en,US
1756357402021220712,"RT @mschlapp: Merrick Garland is supposed to represent all Americans as attorney general, not act as the personal lawyer for Biden Inc by c…",en,US
1756356289494487303,"RT @mschlapp: Merrick Garland is supposed to represent all Americans as attorney general, not act as the personal lawyer for Biden Inc by c…",en,US
1756353585397326099,"RT @mschlapp: Merrick Garland is supposed to represent all Americans as attorney general, not act as the personal lawyer for Biden Inc by c…",en,US
1756352415916269989,"RT @mschlapp: Merrick Garland is supposed to represent all Americans as attorney general, not act as the personal lawyer for Biden Inc by c…",en,US
1756356665111433485,"@shanlonwu @BaddCompani @thedailybeast TY! What is the point of having Merrick Garland there, if he allows his underlings to egregiously break DOJ policies?

It’s giving “butter emails” James Comey. 

It’s giving “I can land the plane” Rod Rosenstein. 

It’s giving “Mueller Report Summary” Bill Barr.

It has to stop!",en,US
1756361191696282058,RT @shanlonwu: @EricHolder Agreed Merrick Garland should not have allowed this go out under the DOJ seal...https://t.co/i6IXouRBGY,en,US
1756358689638748547,RT @shanlonwu: @EricHolder Agreed Merrick Garland should not have allowed this go out under the DOJ seal...https://t.co/i6IXouRBGY,en,US
1756358497992839678,RT @shanlonwu: @EricHolder Agreed Merrick Garland should not have allowed this go out under the DOJ seal...https://t.co/i6IXouRBGY,en,US
1756362365518405653,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362328914739503,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362269863088365,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362248967335957,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362244839899315,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362080436027889,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362365518405653,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362328914739503,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362269863088365,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362248967335957,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362244839899315,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362080436027889,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362365518405653,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362328914739503,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362269863088365,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362248967335957,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362244839899315,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362080436027889,RT @gatewaypundit: Stephen Miller Goes Off: “Joe Biden Belongs in Prison” (Video) via @gatewaypundit https://t.co/uBGpO0FKk7,en,US
1756362239483822362,RT @ChristianM_74: Robert Kennedy Jr. was asked by NewsNation's Chris Cuomo if President Biden's mental decline was one of the reasons he d…,en,US
1756362239483822362,RT @ChristianM_74: Robert Kennedy Jr. was asked by NewsNation's Chris Cuomo if President Biden's mental decline was one of the reasons he d…,en,US
1756362239483822362,RT @ChristianM_74: Robert Kennedy Jr. was asked by NewsNation's Chris Cuomo if President Biden's mental decline was one of the reasons he d…,en,US
1756362129718804778,@JohnLeFevre @RealCandaceO Aint zelenskis freedom nice?  Must have learned from Hitler.  Or Bandera?  Or both.  Yes theres been a jewish nazi king before zelenski his name was Adolph.  Poor Ukrainaians that did not escape from UKR r really suffering.  Pray for them.  This war is on Obama Biden and Nuland.,en,US
1756362129718804778,@JohnLeFevre @RealCandaceO Aint zelenskis freedom nice?  Must have learned from Hitler.  Or Bandera?  Or both.  Yes theres been a jewish nazi king before zelenski his name was Adolph.  Poor Ukrainaians that did not escape from UKR r really suffering.  Pray for them.  This war is on Obama Biden and Nuland.,en,US
1756362129718804778,@JohnLeFevre @RealCandaceO Aint zelenskis freedom nice?  Must have learned from Hitler.  Or Bandera?  Or both.  Yes theres been a jewish nazi king before zelenski his name was Adolph.  Poor Ukrainaians that did not escape from UKR r really suffering.  Pray for them.  This war is on Obama Biden and Nuland.,en,US
1755999827299553362,"RT @BillKristol: ""The potential Democratic field is better...Josh Shapiro is such a skilled politician...Whitmer, Andy Beshear, Wes Moore,…",en,US
1756362272119590950,@NikkiHaley For biden and we already know what a #rino you are,en,US
1756362272119590950,@NikkiHaley For biden and we already know what a #rino you are,en,US
1756362272119590950,@NikkiHaley For biden and we already know what a #rino you are,en,US
1756362349718692110,"RT @Fly_Sistah: @Acyn Dean Phillips entire campaign is ""Kamala Harris is Black &amp; Biden is old. Pick me.""
https://t.co/JYdAIfWyky",en,US
1756362349718692110,"RT @Fly_Sistah: @Acyn Dean Phillips entire campaign is ""Kamala Harris is Black &amp; Biden is old. Pick me.""
https://t.co/JYdAIfWyky",en,US
1756362349718692110,"RT @Fly_Sistah: @Acyn Dean Phillips entire campaign is ""Kamala Harris is Black &amp; Biden is old. Pick me.""
https://t.co/JYdAIfWyky",en,US
1756362217044283501,"RT @wman132: Rep. Jim Jordan is calling for the immediate impeachment of Kamala Harris and President Biden. RT✨
#Biden

Do you support this…",en,US
1756362217044283501,"RT @wman132: Rep. Jim Jordan is calling for the immediate impeachment of Kamala Harris and President Biden. RT✨
#Biden

Do you support this…",en,US
1756362217044283501,"RT @wman132: Rep. Jim Jordan is calling for the immediate impeachment of Kamala Harris and President Biden. RT✨
#Biden

Do you support this…",en,US
1756362188439093677,"RT @VivekGRamaswamy: Biden is wearing the flag of another country whose bills we’re footing, yet we haven’t once seen Zelensky wear the fla…",en,US
1756362188439093677,"RT @VivekGRamaswamy: Biden is wearing the flag of another country whose bills we’re footing, yet we haven’t once seen Zelensky wear the fla…",en,US
1756362188439093677,"RT @VivekGRamaswamy: Biden is wearing the flag of another country whose bills we’re footing, yet we haven’t once seen Zelensky wear the fla…",en,US
1755999930605314342,"RT @KariLakeWarRoom: .@KariLake: “Our message to Nikki Haley is, Nikki, you’ve given it your college try. The people have indicated in a ve…",en,US
1755999861693100076,"RT @KariLakeWarRoom: .@KariLake: “Our message to Nikki Haley is, Nikki, you’ve given it your college try. The people have indicated in a ve…",en,US
1755999887802433882,"RT @bobbycotton2024: @gtconway3d George Conway:

NEVER been a President 

NOT on the Forbes BILLIONAIRE list

@KellyannePolls Left him for…",en,US
1756362206176743681,"For Immediate Release From AOL!

https://t.co/MokeOM3voT

Illinois Gov. JB Pritzker (D) scrutinized language in the special counsel’s report, released Thursday, on President Biden’s retention of classified documents —...",en,US
1756362206176743681,"For Immediate Release From AOL!

https://t.co/MokeOM3voT

Illinois Gov. JB Pritzker (D) scrutinized language in the special counsel’s report, released Thursday, on President Biden’s retention of classified documents —...",en,US
1756362206176743681,"For Immediate Release From AOL!

https://t.co/MokeOM3voT

Illinois Gov. JB Pritzker (D) scrutinized language in the special counsel’s report, released Thursday, on President Biden’s retention of classified documents —...",en,US
1756351378148999451,"@simonateba @MSNBC @JoeNBC So they are saying he is competent to stand trial &amp; Merrick Garland should over-rule Hur's decision and arrest Joe Biden for misappropriation of Classified Documents.  Right?

They filing an amicus brief to Garland supporting Rep. Tenney's letter requesting intervention, right?",en,US
1756351390304321745,"@ruthbenghiat @SenTuberville Democratic officials have ordered the removal of the Republican frontrunner from the ballot, the DNC has filed a complaint with the FEC seeking to block RFK, Jr. from the ballot, and Biden is ranting that Merrick Garland has failed to imprison his Republican opponent  ahead of… https://t.co/QBUrqiAhHC",en,US
1756362266650243252,"RT @TheRickyDavila: Vice President Kamala Harris puts GQP puppet Robert Hur on blast for his vile hit job against Biden. Hell yes. 🔥
https:…",en,US
1756362123486089333,"RT @TheRickyDavila: Vice President Kamala Harris puts GQP puppet Robert Hur on blast for his vile hit job against Biden. Hell yes. 🔥
https:…",en,US
1756362266650243252,"RT @TheRickyDavila: Vice President Kamala Harris puts GQP puppet Robert Hur on blast for his vile hit job against Biden. Hell yes. 🔥
https:…",en,US
1756362123486089333,"RT @TheRickyDavila: Vice President Kamala Harris puts GQP puppet Robert Hur on blast for his vile hit job against Biden. Hell yes. 🔥
https:…",en,US
1756362009770102823,"RT @TheRickyDavila: Vice President Kamala Harris puts GQP puppet Robert Hur on blast for his vile hit job against Biden. Hell yes. 🔥
https:…",en,US
1756362266650243252,"RT @TheRickyDavila: Vice President Kamala Harris puts GQP puppet Robert Hur on blast for his vile hit job against Biden. Hell yes. 🔥
https:…",en,US
1756362123486089333,"RT @TheRickyDavila: Vice President Kamala Harris puts GQP puppet Robert Hur on blast for his vile hit job against Biden. Hell yes. 🔥
https:…",en,US
1756362009770102823,"RT @TheRickyDavila: Vice President Kamala Harris puts GQP puppet Robert Hur on blast for his vile hit job against Biden. Hell yes. 🔥
https:…",en,US
1756362344920224040,RT @AdamParkhomenko: Peter Doocy appears to be having memory issues while attacking Joe Biden's memory https://t.co/oY97NRwVhM,en,US
